time,[depth_sim_node_depth]depth_m,[data_collector]rpm_NAN,[data_collector]roll_rad,[data_collector]pitch_rad,[data_collector]yaw_rad,[data_collector]v_eb_b_x_m/s,[data_collector]v_eb_b_y_m/s,[data_collector]v_eb_b_z_m/s,[data_collector]lat_rad,[data_collector]lon_rad,[data_collector]alt_m,[data_collector]lat0_rad,[data_collector]lon0_rad,[data_collector]alt0_m,[data_collector]r_b_n_m,[data_collector]r_b_e_m,[data_collector]r_b_d_m,[data_collector]w_ib_b_x_rad/s,[data_collector]w_ib_b_y_rad/s,[data_collector]w_ib_b_z_rad/s,[data_collector]f_ib_b_x_m/s^2,[data_collector]f_ib_b_y_m/s^2,[data_collector]f_ib_b_z_m/s^2,[data_collector]fault_gen/depth_sensor_zero_NAN
1679449601.6091888,0.000000000,833.9837593638142,1.3157249875218192e-08,-2.745692309799428e-05,0.7853980508539448,0.01031764509310252,3.128759580696172e-07,-6.451390762671556e-07,0.6467836955540798,-1.4069862679016123,1.280308921584697e-07,0.6467836953250381,-1.4069862681874037,0.0,0.0014563853336366536,0.0014564301503554554,-1.2971050463958782e-07,4.127597658555203e-05,-0.00017788590660513273,-4.505426673281204e-05,0.0369019214406974,1.631792907689584e-06,-9.799103968843468,True
1679449601.6591887,0.000000000,833.9837593638142,1.3157249875218192e-08,-2.745692309799428e-05,0.7853980508539448,0.01031764509310252,3.128759580696172e-07,-6.451390762671556e-07,0.6467836955540798,-1.4069862679016123,1.280308921584697e-07,0.6467836953250381,-1.4069862681874037,0.0,0.0014563853336366536,0.0014564301503554554,-1.2971050463958782e-07,4.127597658555203e-05,-0.00017788590660513273,-4.505426673281204e-05,0.0369019214406974,1.631792907689584e-06,-9.799103968843468,True
1679449601.7091887,0.000000000,853.6032172130173,1.455957881932495e-08,-2.8875041145759123e-05,0.7853980387505122,0.010707047956377025,3.416896365203554e-07,-6.537475232167284e-07,0.6467836955659861,-1.4069862678867553,1.3147670283569264e-07,0.6467836953250381,-1.4069862681874037,0.0,0.0015320931883097961,0.0015321428202085042,-1.3330815390125546e-07,4.128758589314052e-05,-0.00018296213414318538,-4.515637418434219e-05,0.03865733693448699,1.78473673108047e-06,-9.799103799811105,True
1679449601.7591887,0.000000000,853.6032172130173,1.6087454210387323e-08,-3.034381238409345e-05,0.7853980255484994,0.01109644637328414,3.727201437557734e-07,-6.603051342338794e-07,0.6467836955783255,-1.406986267871358,1.347126692467362e-07,0.6467836953250381,-1.4069862681874037,0.0,0.0016105542874392375,0.0016106091708363785,-1.3670710173101742e-07,4.130007151845485e-05,-0.00018802751383561556,-4.5266324871423555e-05,0.03864249966128586,1.955531626991401e-06,-9.79910345082328,True
1679449601.8091886,0.000000000,853.6032172130173,1.6087454210387323e-08,-3.034381238409345e-05,0.7853980255484994,0.01109644637328414,3.727201437557734e-07,-6.603051342338794e-07,0.6467836955783255,-1.406986267871358,1.347126692467362e-07,0.6467836953250381,-1.4069862681874037,0.0,0.0016105542874392375,0.0016106091708363785,-1.3670710173101742e-07,4.130007151845485e-05,-0.00018802751383561556,-4.5266324871423555e-05,0.03864249966128586,1.955531626991401e-06,-9.79910345082328,True
1679449601.8591886,0.000000000,873.2226750622203,1.7749957990531287e-08,-3.186555575588769e-05,0.7853980111665916,0.01150394887487109,4.0604991645460134e-07,-6.663781174816839e-07,0.6467836955911179,-1.4069862678553953,1.3771065310386564e-07,0.6467836953250381,-1.4069862681874037,0.0,0.001691896630150391,0.0016919572335339708,-1.398801461746261e-07,4.131346242187808e-05,-0.00019332479061614846,-4.538441068927388e-05,0.040437996413614924,2.13145454179457e-06,-9.799103247565073,True
1679449601.9091885,0.000000000,873.2226750622203,1.7749957990531287e-08,-3.186555575588769e-05,0.7853980111665916,0.01150394887487109,4.0604991645460134e-07,-6.663781174816839e-07,0.6467836955911179,-1.4069862678553953,1.3771065310386564e-07,0.6467836953250381,-1.4069862681874037,0.0,0.001691896630150391,0.0016919572335339708,-1.398801461746261e-07,4.131346242187808e-05,-0.00019332479061614846,-4.538441068927388e-05,0.040437996413614924,2.13145454179457e-06,-9.799103247565073,True
1679449601.9591885,0.000000000,873.2226750622203,1.9556936304223676e-08,-3.344015021783922e-05,0.7853979955165951,0.011911446375344453,4.418736775158281e-07,-6.701441122143886e-07,0.6467836956043636,-1.4069862678388672,1.4042888857555546e-07,0.6467836953250381,-1.4069862681874037,0.0,0.0017761201636196347,0.0017761869903970698,-1.4278593862950952e-07,4.132783495942969e-05,-0.0001986099630205166,-4.55113180079725e-05,0.0404220666929408,2.325232889048084e-06,-9.799102857858689,True
1679449602.0091884,0.000000000,873.2226750622203,2.1518549611171532e-08,-3.50674704018852e-05,0.7853979785071464,0.012318938694449846,4.802815053401384e-07,-6.715194885428929e-07,0.6467836956180623,-1.4069862678217735,1.4282414317388864e-07,0.6467836953250381,-1.4069862681874037,0.0,0.0018632248331295418,0.001863298422865801,-1.453816618133557e-07,4.1343220501093134e-05,-0.00020388259856947362,-4.564736378450491e-05,0.04040560228161543,2.5262879751995914e-06,-9.799102455595046,True
1679449602.0591884,0.000000000,873.2226750622203,2.1518549611171532e-08,-3.50674704018852e-05,0.7853979785071464,0.012318938694449846,4.802815053401384e-07,-6.715194885428929e-07,0.6467836956180623,-1.4069862678217735,1.4282414317388864e-07,0.6467836953250381,-1.4069862681874037,0.0,0.0018632248331295418,0.001863298422865801,-1.453816618133557e-07,4.1343220501093134e-05,-0.00020388259856947362,-4.564736378450491e-05,0.04040560228161543,2.5262879751995914e-06,-9.799102455595046,True
1679449602.1091883,0.000000000,892.8421329114234,2.364531727337067e-08,-3.6749873470917296e-05,0.7853979600433026,0.012744945834270372,5.213750919506624e-07,-6.721063840361e-07,0.6467836956322346,-1.4069862678040888,1.4486145541945323e-07,0.6467836953250381,-1.4069862681874037,0.0,0.0019533415394777974,0.0019534224692467554,-1.4763339543013875e-07,4.135965475409997e-05,-0.00020939095326152264,-4.579290762489408e-05,0.0422405983158406,2.734000509712576e-06,-9.799102201563514,True
1679449602.1591883,0.000000000,892.8421329114234,2.364531727337067e-08,-3.6749873470917296e-05,0.7853979600433026,0.012744945834270372,5.213750919506624e-07,-6.721063840361e-07,0.6467836956322346,-1.4069862678040888,1.4486145541945323e-07,0.6467836953250381,-1.4069862681874037,0.0,0.0019533415394777974,0.0019534224692467554,-1.4763339543013875e-07,4.135965475409997e-05,-0.00020939095326152264,-4.579290762489408e-05,0.0422405983158406,2.734000509712576e-06,-9.799102201563514,True
1679449602.2091882,0.000000000,892.8421329114234,2.5948559649318958e-08,-3.848722021860895e-05,0.7853979400228139,0.013170947176735634,5.653614340428871e-07,-6.700184405683954e-07,0.6467836956468807,-1.4069862677858127,1.464925082299362e-07,0.6467836953250381,-1.4069862681874037,0.0,0.002046470221452788,0.0020465591087622213,-1.4949327327633453e-07,4.137721773379009e-05,-0.00021488538726483354,-4.594867864950472e-05,0.04222299414372236,2.960424924865313e-06,-9.799101754339143,True
1679449602.2591882,0.000000000,892.8421329114234,2.5948559649318958e-08,-3.848722021860895e-05,0.7853979400228139,0.013170947176735634,5.653614340428871e-07,-6.700184405683954e-07,0.6467836956468807,-1.4069862677858127,1.464925082299362e-07,0.6467836953250381,-1.4069862681874037,0.0,0.002046470221452788,0.0020465591087622213,-1.4949327327633453e-07,4.137721773379009e-05,-0.00021488538726483354,-4.594867864950472e-05,0.04222299414372236,2.960424924865313e-06,-9.799101754339143,True
1679449602.3091881,0.000000000,910.8705701104279,2.8439931404107127e-08,-4.0281700459872094e-05,0.7853979183399683,0.013614323617008242,6.12339049752422e-07,-6.667406132644407e-07,0.6467836956620198,-1.4069862677669214,1.476758331254647e-07,0.6467836953250381,-1.4069862681874037,0.0,0.00214273371868517,0.0021428312227691655,-1.509209045346892e-07,4.139594268268193e-05,-0.00022059880542719327,-4.611502460039798e-05,0.04394291963084638,3.193016147462401e-06,-9.799101443351278,True
1679449602.359188,0.000000000,910.8705701104279,3.113196022900876e-08,-4.213316039982995e-05,0.7853978948810558,0.014057693609841526,6.625346004751816e-07,-6.604874211591308e-07,0.6467836956776518,-1.4069862677474148,1.4835775652953474e-07,0.6467836953250381,-1.4069862681874037,0.0,0.0022421319631196206,0.0022422387881392064,-1.51863100522546e-07,4.141591680089068e-05,-0.00022629684403811253,-4.6292743829661104e-05,0.04392413224270508,3.4460000986286317e-06,-9.799100948911544,True
1679449602.409188,0.000000000,928.8990073094322,3.403773085338158e-08,-4.404382238730008e-05,0.7853978695269551,0.014518785488946837,7.16101749702846e-07,-6.52792172914815e-07,0.6467836956937966,-1.4069862677272684,1.4849104991712907e-07,0.6467836953250381,-1.4069862681874037,0.0,0.0023447902439252153,0.0023449071410195864,-1.5227379884660812e-07,4.143719557937614e-05,-0.000232217120245056,-4.6482379026402244e-05,0.045677598098612104,3.71032275727823e-06,-9.799100594623383,True
1679449602.459188,0.000000000,928.8990073094322,3.403773085338158e-08,-4.404382238730008e-05,0.7853978695269551,0.014518785488946837,7.16101749702846e-07,-6.52792172914815e-07,0.6467836956937966,-1.4069862677272684,1.4849104991712907e-07,0.6467836953250381,-1.4069862681874037,0.0,0.0023447902439252153,0.0023449071410195864,-1.5227379884660812e-07,4.143719557937614e-05,-0.000232217120245056,-4.6482379026402244e-05,0.045677598098612104,3.71032275727823e-06,-9.799100594623383,True
1679449602.509188,0.000000000,928.8990073094322,3.717108330387637e-08,-4.601351692756198e-05,0.7853978421514212,0.014979870215366448,7.732427011214975e-07,-6.417968996222505e-07,0.646783695710454,-1.4069862677064822,1.480162535042925e-07,0.6467836953250381,-1.4069862681874037,0.0,0.0024507084856058726,0.002450836255748015,-1.520940601440404e-07,4.145985443052065e-05,-0.00023812044690766382,-4.6684641073152024e-05,0.0456575815918754,3.992271926658199e-06,-9.799100049272008,True
1679449602.559188,0.000000000,928.8990073094322,3.717108330387637e-08,-4.601351692756198e-05,0.7853978421514212,0.014979870215366448,7.732427011214975e-07,-6.417968996222505e-07,0.646783695710454,-1.4069862677064822,1.480162535042925e-07,0.6467836953250381,-1.4069862681874037,0.0,0.0024507084856058726,0.002450836255748015,-1.520940601440404e-07,4.145985443052065e-05,-0.00023812044690766382,-4.6684641073152024e-05,0.0456575815918754,3.992271926658199e-06,-9.799100049272008,True
1679449602.6091878,0.000000000,946.9274445084366,4.05462384228543e-08,-4.8044496124028425e-05,0.7853978126241551,0.015459023559290096,8.340730178539193e-07,-6.290337888490661e-07,0.6467836957276443,-1.406986267685031,1.468793810754396e-07,0.6467836953250381,-1.4069862681874037,0.0,0.0025600144269186213,0.0025601539224028675,-1.5127115729605834e-07,4.148393120971504e-05,-0.0002442489866714728,-4.689993694050602e-05,0.04744454156918947,4.2813784657756504e-06,-9.799099642994141,True
1679449602.6591878,0.000000000,946.9274445084366,4.417843380884389e-08,-5.013657350333144e-05,0.7853977808054452,0.01593816898668058,8.988596949132068e-07,-6.126172729147507e-07,0.6467836957453672,-1.406986267662915,1.450147015940408e-07,0.6467836953250381,-1.4069862681874037,0.0,0.0026727079843347585,0.0026728601125508566,-1.4973991667558064e-07,4.150952744519144e-05,-0.0002503588790169125,-4.712920638681322e-05,0.04742324943442269,4.59423700822688e-06,-9.799099042515282,True
1679449602.7091877,0.000000000,946.9274445084366,4.8083312257307475e-08,-5.2289556786817905e-05,0.7853977465512042,0.016417306248486804,9.677275957957605e-07,-5.924314264360258e-07,0.6467836957636229,-1.406986267640134,1.423544787152301e-07,0.6467836953250381,-1.4069862681874037,0.0,0.0027887890717193642,0.0027889547968421454,-1.4743315569387687e-07,4.1536683522464936e-05,-0.00025644954341056585,-4.7372886963568726e-05,0.04740133557026033,4.916453862222875e-06,-9.79909842483254,True
1679449602.7591877,0.000000000,946.9274445084366,4.8083312257307475e-08,-5.2289556786817905e-05,0.7853977465512042,0.016417306248486804,9.677275957957605e-07,-5.924314264360258e-07,0.6467836957636229,-1.406986267640134,1.423544787152301e-07,0.6467836953250381,-1.4069862681874037,0.0,0.0027887890717193642,0.0027889547968421454,-1.4743315569387687e-07,4.1536683522464936e-05,-0.00025644954341056585,-4.7372886963568726e-05,0.04740133557026033,4.916453862222875e-06,-9.79909842483254,True
1679449602.8091877,0.000000000,964.955881707441,5.227691410793172e-08,-5.450572155724547e-05,0.7853977097129713,0.016914858550898748,1.0408016113481444e-06,-5.700312200768549e-07,0.6467836957824319,-1.4069862676166625,1.3883522466444248e-07,0.6467836953250381,-1.4069862681874037,0.0,0.0029083878738895832,0.00290856821845558,-1.4428876282304904e-07,4.15654389385462e-05,-0.0002627677688797025,-4.76314176371152e-05,0.04922112320269869,5.246159425968285e-06,-9.799097947289258,True
1679449602.8591876,0.000000000,964.955881707441,5.6776717474014426e-08,-5.678485844233042e-05,0.7853976701291798,0.017412401853174587,1.1184532825044838e-06,-5.435154493459849e-07,0.6467836958017941,-1.4069862675925005,1.3438277077569727e-07,0.6467836953250381,-1.4069862681874037,0.0,0.0030315042953913593,0.0030317003455566237,-1.4023316145792175e-07,4.159593726940454e-05,-0.00026906505702351864,-4.790610743368239e-05,0.049197889689478115,5.609480298255869e-06,-9.799097273622099,True
1679449602.9091876,0.000000000,964.955881707441,5.6776717474014426e-08,-5.678485844233042e-05,0.7853976701291798,0.017412401853174587,1.1184532825044838e-06,-5.435154493459849e-07,0.6467836958017941,-1.4069862675925005,1.3438277077569727e-07,0.6467836953250381,-1.4069862681874037,0.0,0.0030315042953913593,0.0030317003455566237,-1.4023316145792175e-07,4.159593726940454e-05,-0.00026906505702351864,-4.790610743368239e-05,0.049197889689478115,5.609480298255869e-06,-9.799097273622099,True
1679449602.9591875,0.000000000,964.955881707441,6.160031032630959e-08,-5.9126750568390544e-05,0.7853976276361446,0.017909935885984066,1.200744176259007e-06,-5.127206789418208e-07,0.6467836958217094,-1.406986267567648,1.289204137043967e-07,0.6467836953250381,-1.4069862681874037,0.0,0.0031581382384781426,0.0031583511447934825,-1.3519023582282788e-07,4.1628189346437416e-05,-0.00027534065769668846,-4.819716819624256e-05,0.04917401429680895,5.975218839541896e-06,-9.799096577648816,True
1679449603.0091875,0.000000000,964.955881707441,6.676569444667563e-08,-6.153117485534215e-05,0.7853975820654658,0.018407460380861086,1.2878091812263445e-06,-4.775216775765566e-07,0.6467836958421779,-1.4069862675421052,1.2236930298507945e-07,0.6467836953250381,-1.4069862681874037,0.0,0.003288289602601075,0.0032885205818191177,-1.2908171861792647e-07,4.1662236373717056e-05,-0.00028159395025348073,-4.850507137293244e-05,0.04914949929699467,6.350497715386723e-06,-9.799095863229672,True
1679449603.0591874,0.000000000,964.955881707441,6.676569444667563e-08,-6.153117485534215e-05,0.7853975820654658,0.018407460380861086,1.2878091812263445e-06,-4.775216775765566e-07,0.6467836958421779,-1.4069862675421052,1.2236930298507945e-07,0.6467836953250381,-1.4069862681874037,0.0,0.003288289602601075,0.0032885205818191177,-1.2908171861792647e-07,4.1662236373717056e-05,-0.00028159395025348073,-4.850507137293244e-05,0.04914949929699467,6.350497715386723e-06,-9.799095863229672,True
1679449603.1091874,0.000000000,964.955881707441,6.676569444667563e-08,-6.153117485534215e-05,0.7853975820654658,0.018407460380861086,1.2878091812263445e-06,-4.775216775765566e-07,0.6467836958421779,-1.4069862675421052,1.2236930298507945e-07,0.6467836953250381,-1.4069862681874037,0.0,0.003288289602601075,0.0032885205818191177,-1.2908171861792647e-07,4.1662236373717056e-05,-0.00028159395025348073,-4.850507137293244e-05,0.04914949929699467,6.350497715386723e-06,-9.799095863229672,True
1679449603.1591873,0.000000000,982.9843189064454,7.229127655405384e-08,-6.400042233600766e-05,0.7853975332440314,0.018923745978951897,1.3797832193152749e-06,-4.394956062898922e-07,0.6467836958632204,-1.4069862675158458,1.1465298070146006e-07,0.6467836953250381,-1.4069862681874037,0.0,0.0034220910148640704,0.003422341351586613,-1.2183267053114156e-07,4.169811854081593e-05,-0.0002880763489245489,-4.8830289808929e-05,0.05100141320176977,6.733364460062195e-06,-9.79909528969876,True
1679449603.2091873,0.000000000,982.9843189064454,7.229127655405384e-08,-6.400042233600766e-05,0.7853975332440314,0.018923745978951897,1.3797832193152749e-06,-4.394956062898922e-07,0.6467836958632204,-1.4069862675158458,1.1465298070146006e-07,0.6467836953250381,-1.4069862681874037,0.0,0.0034220910148640704,0.003422341351586613,-1.2183267053114156e-07,4.169811854081593e-05,-0.0002880763489245489,-4.8830289808929e-05,0.05100141320176977,6.733364460062195e-06,-9.79909528969876,True
1679449603.2591872,0.000000000,982.9843189064454,7.819667422891297e-08,-6.653424970900309e-05,0.7853974809872182,0.019440021117641402,1.4769934404629147e-06,-3.96637896591965e-07,0.646783695884837,-1.40698626748887,1.056850863192892e-07,0.6467836953250381,-1.4069862681874037,0.0,0.003559542365056524,0.003559813416377093,-1.1335735281219461e-07,4.1735956687104576e-05,-0.00029453441733745897,-4.917397305221144e-05,0.05097553801832201,7.144529993673048e-06,-9.799094509391722,True
1679449603.3091872,0.000000000,982.9843189064454,8.45019360555175e-08,-6.913240704486307e-05,0.7853974251053176,0.019956285507920366,1.5795856190830398e-06,-3.488136873970765e-07,0.6467836959070276,-1.4069862674611777,9.537696133276298e-08,0.6467836953250381,-1.4069862681874037,0.0,0.003700643539954555,0.003700936737396681,-1.0356772362057631e-07,4.177579369570048e-05,-0.0003009674926779282,-4.953662960655791e-05,0.05094900355621225,7.565621581079136e-06,-9.799093709325843,True
1679449603.3591871,0.000000000,982.9843189064454,8.45019360555175e-08,-6.913240704486307e-05,0.7853974251053176,0.019956285507920366,1.5795856190830398e-06,-3.488136873970765e-07,0.6467836959070276,-1.4069862674611777,9.537696133276298e-08,0.6467836953250381,-1.4069862681874037,0.0,0.003700643539954555,0.003700936737396681,-1.0356772362057631e-07,4.177579369570048e-05,-0.0003009674926779282,-4.953662960655791e-05,0.05094900355621225,7.565621581079136e-06,-9.799093709325843,True
1679449603.409187,0.000000000,999.5450247991265,9.122752982281066e-08,-7.179699402412526e-05,0.7853973654035543,0.020490087768293898,1.6877051364105117e-06,-2.974794336350958e-07,0.6467836959298117,-1.4069862674327447,8.364048704389394e-08,0.6467836953250381,-1.4069862681874037,0.0,0.00384551851293434,0.0038458353641941854,-9.237722565513175e-08,4.181767114882367e-05,-0.0003076105386939791,-4.991876768449929e-05,0.05267667999239535,7.994712461251384e-06,-9.799093037734702,True
1679449603.459187,0.000000000,999.5450247991265,9.839556496314303e-08,-7.452774123003673e-05,0.7853973016718117,0.021023878314053366,1.801787690983169e-06,-2.4077931486323e-07,0.6467836959531892,-1.4069862674035707,7.037965680104958e-08,0.6467836953250381,-1.4069862681874037,0.0,0.003994167159978302,0.003994509255102779,-7.969050451001974e-08,4.186175288827387e-05,-0.00031422664289589795,-5.032191992396941e-05,0.052648749644778996,8.462188375461353e-06,-9.799092173921611,True
1679449603.509187,0.000000000,999.5450247991265,9.839556496314303e-08,-7.452774123003673e-05,0.7853973016718117,0.021023878314053366,1.801787690983169e-06,-2.4077931486323e-07,0.6467836959531892,-1.4069862674035707,7.037965680104958e-08,0.6467836953250381,-1.4069862681874037,0.0,0.003994167159978302,0.003994509255102779,-7.969050451001974e-08,4.186175288827387e-05,-0.00031422664289589795,-5.032191992396941e-05,0.052648749644778996,8.462188375461353e-06,-9.799092173921611,True
1679449603.559187,0.000000000,1016.1057306918075,1.0602820440024836e-07,-7.732676621095083e-05,0.7853972336977694,0.021575498926105666,1.9218982944532123e-06,-1.8013958768831407e-07,0.64678369597718,-1.406986267373631,5.54974150379833e-08,0.6467836953250381,-1.4069862681874037,0.0,0.004146715517235653,0.004147084529173861,-6.541216649698549e-08,4.1908043909861796e-05,-0.00032105450458758795,-5.0746308243923474e-05,0.05440432832531523,8.92903564860974e-06,-9.79909143452259,True
1679449603.609187,0.000000000,1016.1057306918075,1.1414892656575171e-07,-8.019377541499091e-05,0.7853971612562906,0.022127106787924466,2.048401880986986e-06,-1.1360621216669217e-07,0.6467836960017841,-1.406986267342926,3.888891251344441e-08,0.6467836953250381,-1.4069862681874037,0.0,0.004303163450495427,0.00430356114028517,-4.94380503252779e-08,4.1956675420085586e-05,-0.00032785301093903605,-5.1193212805515915e-05,0.05437495916641184,9.426627671946127e-06,-9.799090492710372,True
1679449603.6591868,0.000000000,1016.1057306918075,1.1414892656575171e-07,-8.019377541499091e-05,0.7853971612562906,0.022127106787924466,2.048401880986986e-06,-1.1360621216669217e-07,0.6467836960017841,-1.406986267342926,3.888891251344441e-08,0.6467836953250381,-1.4069862681874037,0.0,0.004303163450495427,0.00430356114028517,-4.94380503252779e-08,4.1956675420085586e-05,-0.00032785301093903605,-5.1193212805515915e-05,0.05437495916641184,9.426627671946127e-06,-9.799090492710372,True
1679449603.7091868,0.000000000,1016.1057306918075,1.2278167071859924e-07,-8.312846780866299e-05,0.7853970841164591,0.022678701569699224,2.181464712337737e-06,-4.102456194455478e-08,0.6467836960270015,-1.4069862673114555,2.044669834095633e-08,0.6467836953250381,-1.4069862681874037,0.0,0.004463510822123876,0.00446393904107151,-3.1661386468938594e-08,4.2007693199765e-05,-0.00033462141378139907,-5.16632114841043e-05,0.05434489378936958,9.934812285146931e-06,-9.799089528486746,True
1679449603.7591867,0.000000000,1032.6664365844883,1.31950824894932e-07,-8.613296985399255e-05,0.7853970020415841,0.023248418215844002,2.3212531012001896e-06,3.611529852026643e-08,0.6467836960528522,-1.4069862672791942,6.098926555770269e-11,0.6467836953250381,-1.4069862681874037,0.0,0.004627885726961286,0.004628346418536565,-1.19741768045875e-08,4.206114169669638e-05,-0.000341602465505402,-5.2156883351354405e-05,0.056127638779704864,1.0451561220617337e-05,-9.799088693782844,True
1679449603.8091867,0.000000000,1032.6664365844883,1.31950824894932e-07,-8.613296985399255e-05,0.7853970020415841,0.023248418215844002,2.3212531012001896e-06,3.611529852026643e-08,0.6467836960528522,-1.4069862672791942,6.098926555770269e-11,0.6467836953250381,-1.4069862681874037,0.0,0.004627885726961286,0.004628346418536565,-1.19741768045875e-08,4.206114169669638e-05,-0.000341602465505402,-5.2156883351354405e-05,0.056127638779704864,1.0451561220617337e-05,-9.799088693782844,True
1679449603.8591866,0.000000000,1032.6664365844883,1.416817268798004e-07,-8.920695443315419e-05,0.7853969147848963,0.02381812066467238,2.4680554369380647e-06,1.1987846281911577e-07,0.6467836960793364,-1.4069862672461422,-2.238521887463433e-08,0.6467836953250381,-1.4069862681874037,0.0,0.004796288016462559,0.004796783220422276,9.739865742299421e-09,4.211711550257886e-05,-0.0003485508052725282,-5.26752346822707e-05,0.05609609673196218,1.0990494745473727e-05,-9.799087645250081,True
1679449603.9091866,0.000000000,1032.6664365844883,1.5200038074061568e-07,-9.225243020130515e-05,0.785396822089814,0.024387689990888226,2.622095286796177e-06,-0.00037565457793371586,0.6467836961064538,-1.4069862672122997,3.711662303837181e-06,0.6467836953250381,-1.4069862681874037,0.0,0.004968716936388169,0.0049692487924881505,-3.725050379464104e-06,4.217568514749154e-05,-0.0003457000103602873,-5.3219244055584925e-05,0.056053086917440854,1.157613864186588e-05,-9.836673312050468,True
1679449603.9591866,0.000000000,1032.6664365844883,1.5200038074061568e-07,-9.225243020130515e-05,0.785396822089814,0.024387689990888226,2.622095286796177e-06,-0.00037565457793371586,0.6467836961064538,-1.4069862672122997,3.711662303837181e-06,0.6467836953250381,-1.4069862681874037,0.0,0.004968716936388169,0.0049692487924881505,-3.725050379464104e-06,4.217568514749154e-05,-0.0003457000103602873,-5.3219244055584925e-05,0.056053086917440854,1.157613864186588e-05,-9.836673312050468,True
1679449604.0091865,0.000000000,1032.6664365844883,1.629340542650814e-07,-9.53672713511934e-05,0.7853967236937772,0.02495736245983366,2.783659886950454e-06,-0.0003755207657920139,0.6467836961342045,-1.4069862671776665,7.443068784601998e-06,0.6467836953250381,-1.4069862681874037,0.0,0.005145172935839585,0.005145743686226713,-7.457234243822971e-06,4.223697327169038e-05,-0.00035263663454653937,-5.37895106579884e-05,0.056032881104369096,1.2151896355952947e-05,-9.799082088812737,True
1679449604.0591865,0.000000000,1032.6664365844883,1.629340542650814e-07,-9.53672713511934e-05,0.7853967236937772,0.02495736245983366,2.783659886950454e-06,-0.0003755207657920139,0.6467836961342045,-1.4069862671776665,7.443068784601998e-06,0.6467836953250381,-1.4069862681874037,0.0,0.005145172935839585,0.005145743686226713,-7.457234243822971e-06,4.223697327169038e-05,-0.00035263663454653937,-5.37895106579884e-05,0.056032881104369096,1.2151896355952947e-05,-9.799082088812737,True
1679449604.1091864,0.000000000,1049.2271424771693,1.7450990188564582e-07,-9.855361790332642e-05,0.7853966193280066,0.025545448124434763,2.952871551017727e-06,-0.00037538072836196864,0.646783696162609,-1.406986267142217,1.1171700081543062e-05,0.6467836953250381,-1.4069862681874037,0.0,0.005325786163829569,0.005326398154873188,-1.1186679508767313e-05,4.230096717847986e-05,-0.00035978726347824826,-5.438665928239287e-05,0.057842979971945624,1.2730446355135099e-05,-9.799081048986647,True
1679449604.1591864,0.000000000,1049.2271424771693,1.8675659083015685e-07,-0.00010181111773590092,0.7853965087085251,0.0261335176654482,3.130164140723677e-06,-0.00037523236818964953,0.6467836961916673,-1.4069862671059514,1.4897416911753404e-05,0.6467836953250381,-1.4069862681874037,0.0,0.005510556451298707,0.005511212139810399,-1.491324763987548e-05,4.23678176320871e-05,-0.00036690268002433047,-5.501220815956896e-05,0.05780944965919035,1.3344366058246103e-05,-9.799079791760501,True
1679449604.2091863,0.000000000,1065.7878483698503,1.9970314387848007e-07,-0.00010514192358062816,0.7853963915457024,0.026740292348904255,3.3157019615669802e-06,-0.00037507719407836067,0.6467836962214002,-1.4069862670688436,1.8620073567488393e-05,0.6467836953250381,-1.4069862681874037,0.0,0.005699616007712856,0.005700317962575942,-1.8636794964548175e-05,4.243755963951425e-05,-0.00037423337246617695,-5.566672416265609e-05,0.05964732769308673,1.3964485433925616e-05,-9.799078663343511,True
1679449604.2591863,0.000000000,1065.7878483698503,1.9970314387848007e-07,-0.00010514192358062816,0.7853963915457024,0.026740292348904255,3.3157019615669802e-06,-0.00037507719407836067,0.6467836962214002,-1.4069862670688436,1.8620073567488393e-05,0.6467836953250381,-1.4069862681874037,0.0,0.005699616007712856,0.005700317962575942,-1.8636794964548175e-05,4.243755963951425e-05,-0.00037423337246617695,-5.566672416265609e-05,0.05964732769308673,1.3964485433925616e-05,-9.799078663343511,True
1679449604.3091862,0.000000000,1065.7878483698503,2.1338028065516175e-07,-0.00010854565594287654,0.7853962675329301,0.02734704961712001,3.509969790871736e-06,-0.00037491306757315225,0.6467836962518075,-1.4069862670308935,2.233952017931418e-05,0.6467836953250381,-1.4069862681874037,0.0,0.005892964650584449,0.005893715559718193,-2.23571723985901e-05,4.251036229308157e-05,-0.0003815261152231663,-5.635190358037093e-05,0.059612235325017984,1.4624292509111612e-05,-9.799077313043073,True
1679449604.3591862,0.000000000,1065.7878483698503,2.2781920178745474e-07,-0.00011202192642415835,0.7853961363566495,0.027953789071404066,3.713169177862239e-06,-0.0003747398008450853,0.6467836962828895,-1.4069862669921014,2.6055603782831902e-05,0.6467836953250381,-1.4069862681874037,0.0,0.00609060219332393,0.006091404866244469,-2.6074227753392617e-05,4.2586273195540655e-05,-0.0003887800179012736,-5.70684413865728e-05,0.05957639225956208,1.52950835625481e-05,-9.799075936009423,True
1679449604.4091861,0.000000000,1065.7878483698503,2.2781920178745474e-07,-0.00011202192642415835,0.7853961363566495,0.027953789071404066,3.713169177862239e-06,-0.0003747398008450853,0.6467836962828895,-1.4069862669921014,2.6055603782831902e-05,0.6467836953250381,-1.4069862681874037,0.0,0.00609060219332393,0.006091404866244469,-2.6074227753392617e-05,4.2586273195540655e-05,-0.0003887800179012736,-5.70684413865728e-05,0.05957639225956208,1.52950835625481e-05,-9.799075936009423,True
